run,mexican_concentration,cos_fatigue,texian_casualties,mexican_casualties,mexican_captured,cos_remaining,battle_duration_minutes,texian_side_morale,mexican_side_morale,texian_win
1,30,70,259.0,689.0,513.0,48.0,25.1,97.88955510264307,0.0,true
2,30,70,70.0,576.0,626.0,47.0,23.8,93.02332272054363,0.0,true
3,30,70,138.0,623.0,580.0,45.0,23.1,93.89785765815432,0.0,true
