run,mexican_concentration,cos_fatigue,texian_casualties,mexican_casualties,mexican_captured,cos_remaining,battle_duration_minutes,texian_side_morale,mexican_side_morale,texian_win
1,40,40,418.0,855.0,346.0,44.0,26.5,94.42810254814601,0.0,true
2,40,40,456.0,900.0,301.0,49.0,27.4,96.33253153588424,0.0,true
3,40,40,422.0,901.0,301.0,46.0,26.7,97.71292799707321,0.0,true
