run,mexican_concentration,cos_fatigue,texian_casualties,mexican_casualties,mexican_captured,cos_remaining,battle_duration_minutes,texian_side_morale,mexican_side_morale,texian_win
1,20,30,132.0,720.0,484.0,39.0,22.6,92.62297913326513,0.0,true
2,20,30,222.0,773.0,429.0,43.0,22.8,91.44661286639626,0.0,true
3,20,30,115.0,657.0,546.0,44.0,22.9,92.44988269866037,0.0,true
