run,mexican_concentration,cos_fatigue,texian_casualties,mexican_casualties,mexican_captured,cos_remaining,battle_duration_minutes,texian_side_morale,mexican_side_morale,texian_win
1,50,80,351.0,729.0,472.0,47.0,26.0,95.94708487334815,0.0,true
2,50,80,345.0,709.0,492.0,49.0,24.9,95.6920687111572,0.0,true
3,50,80,419.0,746.0,456.0,44.0,27.3,96.02616319570471,0.0,true
