run,mexican_concentration,cos_fatigue,texian_casualties,mexican_casualties,mexican_captured,cos_remaining,battle_duration_minutes,texian_side_morale,mexican_side_morale,texian_win
1,50,90,300.0,744.0,457.0,49.0,26.5,96.61725213399679,0.0,true
2,50,90,336.0,696.0,505.0,47.0,25.2,95.38493971594117,0.0,true
3,50,90,308.0,728.0,473.0,49.0,25.5,96.82749996185922,0.0,true
