run,mexican_concentration,cos_fatigue,texian_casualties,mexican_casualties,mexican_captured,cos_remaining,battle_duration_minutes,texian_side_morale,mexican_side_morale,texian_win
1,20,80,68.0,517.0,684.0,43.0,23.1,93.66217396956303,0.0,true
2,20,80,23.0,523.0,678.0,45.0,22.0,92.51529054175501,0.0,true
3,20,80,100.0,570.0,632.0,47.0,22.5,92.76449848178218,0.0,true
