run,mexican_concentration,cos_fatigue,texian_casualties,mexican_casualties,mexican_captured,cos_remaining,battle_duration_minutes,texian_side_morale,mexican_side_morale,texian_win
1,100,30,846.0,75.0,0.0,494.0,21.6,76.87595653474057,96.95040976545037,false
2,100,30,836.0,179.0,0.0,498.0,31.2,92.04014974836275,98.41228027090801,false
3,100,30,844.0,85.0,0.0,498.0,22.3,84.18141110259373,96.78708414676132,false
