run,mexican_concentration,cos_fatigue,texian_casualties,mexican_casualties,mexican_captured,cos_remaining,battle_duration_minutes,texian_side_morale,mexican_side_morale,texian_win
1,40,80,103.0,614.0,587.0,47.0,23.5,91.93812815299313,0.0,true
2,40,80,256.0,687.0,515.0,47.0,25.2,94.76276775915173,0.0,true
3,40,80,286.0,679.0,522.0,48.0,25.3,95.41831541562198,0.0,true
